"","label","AUC","precision","recall","accuracy","TP","FP","FN","TN","TPR","FPR"
"141","died","0.8993",0.375,0.428571428571429,0.930232558139535,3,5,4,117,0.428571428571429,0.040983606557377
"142","died","0.8993",0.428571428571429,0.428571428571429,0.937984496124031,3,4,4,118,0.428571428571429,0.0327868852459016
"143","died","0.8993",0.5,0.285714285714286,0.945736434108527,2,2,5,120,0.285714285714286,0.0163934426229508
"144","died","0.8993",0.5,0.285714285714286,0.945736434108527,2,2,5,120,0.285714285714286,0.0163934426229508
"145","died","0.8993",1,0.285714285714286,0.961240310077519,2,0,5,122,0.285714285714286,0
"146","died","0.8993",1,0.285714285714286,0.961240310077519,2,0,5,122,0.285714285714286,0
"147","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"148","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"149","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"150","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"151","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"152","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"153","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"154","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"155","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"156","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"157","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"158","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"159","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"160","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"161","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"162","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"163","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"164","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"165","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"166","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"167","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"168","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"169","died","0.8993",1,0.142857142857143,0.953488372093023,1,0,6,122,0.142857142857143,0
"170","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"171","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"172","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"173","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"174","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"175","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"176","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"177","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"178","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"179","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"180","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"181","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"182","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"183","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"184","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"185","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"186","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"187","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"188","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"189","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"190","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"191","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"192","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"193","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"194","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"195","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"196","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"197","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"198","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"199","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"200","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"201","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"202","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"203","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
"204","died","0.8993",1,0,0.945736434108527,0,0,7,122,0,0
